SK_ID_CURR,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,CNT_FAM_MEMBERS,DAYS_BIRTH,NAME_INCOME_TYPE,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT,WEEKDAY_APPR_PROCESS_START,NAME_TYPE_SUITE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,TARGET
7084,F,N,Y,2,4,-18989,Working,-1691,36875245,53186060,27573390,48130321,Lower secondary,Civil marriage,House / apartment,Revolving loans,Core staff,Government,-1704,-3621,,1,1,1,1,1,0,0.09299443979885297,2,FRIDAY,Unaccompanied,nan,block of flats,nan,No,0
7085,F,N,Y,1,3,-8699,State servant,-1632,31052325,223347855,26503135,218536060,Higher education,Married,House / apartment,Cash loans,Laborers,Government,-5738,-1039,,1,1,1,1,0,1,0.01618962474490192,2,WEDNESDAY,Unaccompanied,org spec account,nan,nan,No,1
7086,M,N,Y,0,1,-14887,State servant,-298,61662880,241373605,125135961,235790154,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Self-employed,-649,-5450,,1,1,0,1,0,1,0.09103092561001189,2,TUESDAY,Unaccompanied,nan,nan,"Stone, brick",No,1
7087,F,N,N,0,1,-7670,Commercial associate,-5282,44009509,165203269,19603522,155257594,Secondary / secondary special,Married,House / apartment,Cash loans,Core staff,Other,-4263,-4869,,1,0,0,1,1,0,0.0414108310035359,2,MONDAY,Unaccompanied,org spec account,block of flats,nan,Yes,0
7088,F,Y,Y,0,2,-16244,Commercial associate,-1395,100077617,566146986,39401093,562205932,Secondary / secondary special,Married,Municipal apartment,Cash loans,Cleaning staff,Trade: type 7,-3220,-101,1.6341660217670875,1,1,0,1,1,0,0.02431024107028106,2,THURSDAY,Unaccompanied,reg oper account,block of flats,Block,No,0
7089,M,N,Y,0,2,-12600,Commercial associate,-1482,81701093,360932112,126912738,330579454,Higher education,Married,With parents,Cash loans,nan,Industry: type 9,-6246,-691,,1,0,1,1,0,1,0.04632126885229313,2,THURSDAY,"Spouse, partner",nan,block of flats,"Stone, brick",Yes,1
7090,M,N,N,0,1,-16817,Commercial associate,-1435,28339727,283397270,24311491,271598957,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,School,-3467,-6080,,1,1,0,1,1,0,0.0032170922854293793,2,FRIDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,1
7091,M,Y,N,0,2,-11355,Commercial associate,-1357,31248597,145942453,10156889,132674614,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,XNA,-345,-1755,6.930630196046408,1,1,1,1,0,1,0.06204404930810651,2,MONDAY,Unaccompanied,nan,block of flats,Block,No,1
7092,F,N,N,1,3,-13483,State servant,-5090,77973254,50151574,10948135,45203657,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,Medicine,-1623,-3631,,1,1,1,1,0,1,0.04755768920260406,2,SUNDAY,Unaccompanied,nan,block of flats,Wooden,nan,0
7093,F,N,N,0,2,-17381,Pensioner,365243,33055953,73927992,8772520,75214868,Secondary / secondary special,Widow,House / apartment,Cash loans,Medicine staff,Trade: type 7,-6113,-1140,,1,1,0,1,0,1,0.0970742276935619,2,WEDNESDAY,Unaccompanied,nan,nan,nan,No,1
7094,M,Y,N,1,2,-15161,Commercial associate,-1212,24207769,38123924,19764687,39780672,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Other,-4650,-5358,2.5505978424437705,1,1,1,1,0,1,0.03878885583345054,2,SUNDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",No,1
7095,M,N,Y,1,2,-21372,Working,-2655,27604646,133229504,11429213,126797055,Incomplete higher,Single / not married,House / apartment,Cash loans,Managers,Government,-8866,-5488,,1,0,0,1,0,0,0.026881064996318184,2,THURSDAY,Unaccompanied,nan,block of flats,Panel,nan,0
7096,F,N,Y,2,3,-12499,State servant,-528,39733330,94769181,20688201,98422408,Secondary / secondary special,Married,House / apartment,Cash loans,Accountants,Other,-379,-4377,,1,1,1,1,1,0,0.06469780714731178,1,SATURDAY,Unaccompanied,reg oper account,block of flats,Wooden,No,1
7097,F,N,Y,1,3,-12120,Commercial associate,-389,46180462,228932197,80498273,234786287,Secondary / secondary special,Married,House / apartment,Revolving loans,Accountants,Medicine,-9118,-2428,,1,1,1,1,0,0,0.04411241097012384,1,MONDAY,Unaccompanied,nan,block of flats,nan,nan,1
7098,M,Y,Y,0,2,-20030,State servant,-1056,41738994,80189725,12932855,84608281,Secondary / secondary special,Married,With parents,Cash loans,Medicine staff,XNA,-412,-4052,2.0367974674675167,1,1,0,1,0,0,0.0883696223524491,2,TUESDAY,Unaccompanied,org spec account,nan,nan,No,1
7099,M,Y,N,2,4,-13000,Commercial associate,-28,80975981,314011988,110414451,295511948,Secondary / secondary special,Married,House / apartment,Cash loans,Accountants,School,-622,-1064,15.616088461960842,1,0,0,1,0,0,0.02520370875114718,1,SATURDAY,Unaccompanied,reg oper spec account,nan,Panel,nan,1
7100,F,Y,Y,3,4,-12798,Working,-634,39634866,86327277,10243857,85996025,Secondary / secondary special,Married,House / apartment,Cash loans,nan,XNA,-3795,-6793,5.127767547940115,1,1,0,1,1,0,0.06745732555015849,2,WEDNESDAY,Unaccompanied,nan,block of flats,Wooden,No,1
7101,M,N,Y,0,2,-16289,Commercial associate,-995,49553841,125401789,27375328,118150724,Secondary / secondary special,Separated,House / apartment,Cash loans,Core staff,Business Entity Type 3,-2635,-6124,,1,1,0,1,0,0,0.06021508932166103,1,WEDNESDAY,Family,reg oper account,block of flats,Panel,No,0
7102,M,N,Y,0,1,-13891,Pensioner,365243,13837174,55032622,28530708,59112295,Lower secondary,Single / not married,Rented apartment,Cash loans,Laborers,Other,-4029,-1426,,1,0,0,1,0,1,0.08770201804812405,2,TUESDAY,Unaccompanied,reg oper account,nan,"Stone, brick",No,1
7103,F,N,Y,3,4,-13244,Working,-1430,40156248,191292292,194938238,196857225,Higher education,Married,House / apartment,Cash loans,Sales staff,Government,-323,-4657,,1,1,0,1,0,0,0.058882189252278484,2,SATURDAY,Unaccompanied,reg oper account,nan,Panel,No,1
7104,F,N,N,3,5,-11572,Pensioner,365243,21417031,214170310,75307625,196405310,Higher education,Married,House / apartment,Cash loans,Core staff,Other,-6462,-1830,,1,1,0,1,1,1,0.06457262007627608,2,SATURDAY,Unaccompanied,reg oper account,block of flats,Block,No,1
7105,M,Y,Y,0,1,-20581,Commercial associate,-767,35399367,290523541,46855115,282729193,Secondary / secondary special,Married,House / apartment,Cash loans,Low-skill Laborers,Business Entity Type 3,-3619,-1185,2.0121575393119167,1,1,0,1,0,0,0.009952112061817743,2,MONDAY,Unaccompanied,org spec account,block of flats,Panel,nan,0
7106,M,N,Y,0,2,-13949,Working,-2,18207698,128562601,20734345,116692470,Incomplete higher,Married,House / apartment,Cash loans,Cooking staff,School,-6491,-1687,,1,1,0,1,1,1,0.025316722590958986,2,SUNDAY,Unaccompanied,reg oper account,block of flats,nan,No,0
7107,M,N,Y,2,3,-12146,Working,-3889,78133067,366431859,59097473,401959299,Higher education,Separated,With parents,Revolving loans,Drivers,XNA,-3778,-3979,,1,0,0,1,0,1,0.07095516343261976,2,MONDAY,Family,reg oper spec account,block of flats,Panel,No,1
7108,M,N,Y,0,1,-13308,Working,-480,105644347,237368314,28166845,252717273,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Low-skill Laborers,Industry: type 9,-4277,-1080,,1,1,0,1,0,0,0.028857189567524845,2,MONDAY,Unaccompanied,reg oper account,terraced house,nan,No,0
7109,F,N,N,3,5,-16165,Working,-809,42053642,229657148,27251815,222902522,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Other,-7829,-1627,,1,1,0,1,0,0,0.036835649141179753,2,SATURDAY,Unaccompanied,nan,nan,Mixed,nan,1
7110,M,N,Y,0,1,-21014,Pensioner,365243,51530778,444691625,71719068,434403298,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Government,-5787,-6575,,1,1,0,1,0,0,0.03794689744783112,1,FRIDAY,Unaccompanied,reg oper account,block of flats,Panel,nan,1
7111,F,N,N,3,4,-13868,Commercial associate,-5739,54180972,467795928,55510087,455583068,Secondary / secondary special,Single / not married,Rented apartment,Cash loans,Core staff,School,-1053,-3041,,1,1,0,1,0,0,0.006690961321457589,2,TUESDAY,Unaccompanied,reg oper spec account,nan,Wooden,No,1
7112,F,N,N,0,2,-10828,Working,-1246,15801867,53146877,4559252,54821387,Higher education,Married,House / apartment,Cash loans,Accountants,School,-6973,-5544,,1,1,0,1,0,0,0.009340318944338255,2,THURSDAY,Family,reg oper account,block of flats,"Stone, brick",No,1
7113,M,N,N,0,2,-23020,Working,-43,43485221,109669431,111759681,106338921,Incomplete higher,Married,House / apartment,Cash loans,Laborers,Government,-7538,-520,,1,1,0,1,0,0,0.013085609020838019,2,WEDNESDAY,Unaccompanied,reg oper account,block of flats,nan,nan,1
7114,M,N,Y,4,6,-15204,Working,-528,29622725,185330482,15898743,174670022,Lower secondary,Married,House / apartment,Cash loans,Core staff,Self-employed,-8446,-6437,,1,1,0,1,0,0,0.007050826411888223,2,TUESDAY,Unaccompanied,org spec account,nan,nan,No,0
7115,F,N,N,0,2,-14145,State servant,-3860,57978633,28989316,6328394,27644316,Higher education,Civil marriage,Municipal apartment,Cash loans,Laborers,Government,-8531,-4476,,1,0,0,1,0,0,0.07151333523395514,2,SUNDAY,Unaccompanied,nan,nan,Block,nan,1
7116,F,N,Y,0,2,-14924,Commercial associate,-860,121156562,1211565620,264485913,1283192874,Secondary / secondary special,Married,House / apartment,Revolving loans,Medicine staff,Trade: type 7,-5987,-4587,,1,1,0,1,1,1,0.04540590530074593,2,WEDNESDAY,Family,org spec account,block of flats,nan,No,1
7117,F,Y,N,3,4,-9151,Working,-2135,26795223,237603735,20383051,218733629,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,Self-employed,-649,-1697,15.239774979444821,1,0,1,1,1,1,0.07464887849134125,2,FRIDAY,Unaccompanied,nan,nan,Panel,nan,1
7118,M,Y,N,0,2,-14410,Commercial associate,-1737,59567639,158044533,25489138,155834840,Secondary / secondary special,Separated,House / apartment,Cash loans,Core staff,Government,-4768,-2111,36.02150822497398,1,1,0,1,0,1,0.029538257434099758,2,SUNDAY,Unaccompanied,reg oper account,block of flats,Panel,No,1
7119,F,N,N,0,2,-17939,Unemployed,365243,24352347,62027392,32157026,60734543,Secondary / secondary special,Married,With parents,Cash loans,Drivers,Industry: type 9,-5570,-3559,,1,1,0,1,1,1,0.0959757989101386,2,MONDAY,Unaccompanied,reg oper account,block of flats,Block,nan,1
7120,F,Y,N,0,1,-19957,Pensioner,365243,49103518,491035180,172660223,496628161,Secondary / secondary special,Married,Rented apartment,Cash loans,nan,Trade: type 7,-8749,-5262,1.6215434792307013,1,1,0,1,0,1,0.09005906739004538,3,SATURDAY,Unaccompanied,org spec account,nan,"Stone, brick",nan,1
7121,F,Y,Y,1,3,-13039,Working,-75,65608621,95206749,6625929,86841478,Higher education,Married,House / apartment,Cash loans,Laborers,Industry: type 9,-6392,-1976,1.0761896033123601,1,1,1,1,0,1,0.002410188753663589,2,SATURDAY,Unaccompanied,reg oper account,terraced house,"Stone, brick",No,0
7122,M,N,Y,2,4,-15433,Pensioner,365243,11161340,30050542,6560061,27247135,Secondary / secondary special,Married,With parents,Cash loans,High skill tech staff,Trade: type 7,-3478,-6243,,1,1,0,1,0,1,0.05573279841842841,2,TUESDAY,Family,nan,nan,Block,No,0
7123,F,Y,Y,3,5,-20036,Commercial associate,-2312,24165956,241659560,84973532,251066366,Secondary / secondary special,Married,House / apartment,Revolving loans,Security staff,XNA,-1484,-7180,0.10249541043185995,1,1,0,1,0,0,0.004114603916174387,2,MONDAY,Unaccompanied,nan,block of flats,Panel,No,1
7124,F,N,N,1,3,-14774,Working,-3639,57466427,80858440,28431845,81232505,Incomplete higher,Married,House / apartment,Cash loans,nan,Medicine,-2960,-3751,,1,1,0,1,0,1,0.028829883646966536,2,SATURDAY,Unaccompanied,reg oper account,terraced house,Panel,nan,1
7125,M,N,Y,0,1,-17763,State servant,-31,34597916,130730700,21084012,120827969,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Sales staff,Medicine,-5448,-4715,,1,1,0,1,0,1,0.06895307946097354,1,THURSDAY,Unaccompanied,reg oper account,block of flats,nan,No,1
7126,F,N,Y,0,2,-16469,Pensioner,365243,12074610,33114657,2304620,32353763,Secondary / secondary special,Married,Rented apartment,Cash loans,Laborers,Trade: type 7,-3491,-6936,,1,1,0,1,0,1,0.07360417521907717,2,FRIDAY,Unaccompanied,reg oper account,block of flats,Panel,nan,0
7127,M,Y,Y,2,3,-11698,Commercial associate,-420,96314084,963140840,499323673,967755956,Secondary / secondary special,Married,House / apartment,Cash loans,Laborers,School,-4527,-4713,6.524261025495493,1,1,0,1,0,1,0.05405483387363347,1,TUESDAY,Family,reg oper account,block of flats,nan,Yes,1
7128,M,Y,Y,2,4,-10594,Commercial associate,-1644,37818787,81315211,28592457,78928221,Higher education,Married,House / apartment,Cash loans,High skill tech staff,Trade: type 7,-6741,-4774,5.848959088929811,1,1,0,1,0,0,0.005617728221977425,2,TUESDAY,Unaccompanied,org spec account,block of flats,Panel,No,1
7129,M,N,N,3,4,-19253,Working,-177,96589177,108311855,23644579,99949309,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Business Entity Type 3,-6951,-373,,1,0,1,1,0,0,0.07942125963263526,2,FRIDAY,Unaccompanied,nan,block of flats,Panel,No,1
7130,F,N,Y,4,6,-7670,Pensioner,365243,16728831,67405246,23701366,62693539,Incomplete higher,Married,House / apartment,Cash loans,Accountants,Government,-7814,-5220,,1,1,0,1,0,1,0.06603159653305678,2,MONDAY,Unaccompanied,reg oper account,terraced house,Mixed,No,1
7131,M,N,N,0,2,-11679,Working,-2521,23200109,49886080,2996897,47345276,Higher education,Married,House / apartment,Cash loans,Medicine staff,Other,-5813,-3571,,1,1,1,1,0,1,0.029125615355586488,2,TUESDAY,Family,reg oper account,block of flats,nan,nan,0
7132,M,Y,Y,1,3,-8494,Commercial associate,-3009,45422015,243174504,53085222,218916555,Secondary / secondary special,Married,House / apartment,Cash loans,Cleaning staff,Government,-2490,-4811,2.87310857163807,1,0,1,1,1,1,0.02001448176419267,2,SUNDAY,Unaccompanied,reg oper account,block of flats,Block,No,0
7133,F,N,N,1,3,-19259,Working,-1601,57237322,268863961,58693255,281162680,Higher education,Separated,House / apartment,Cash loans,Core staff,Trade: type 7,-1556,-5721,,1,1,1,1,1,1,0.05172122870508065,2,FRIDAY,Unaccompanied,nan,specific housing,nan,No,1
7134,M,Y,Y,0,1,-20591,Working,-1820,43293526,56386597,19826934,58490711,Secondary / secondary special,Married,House / apartment,Revolving loans,Drivers,Self-employed,-7600,-3915,40.450123566661034,1,1,0,1,0,1,0.09730149212708589,1,WEDNESDAY,Unaccompanied,reg oper account,nan,Panel,No,0
7135,F,N,Y,0,1,-11435,Unemployed,365243,45193859,451938590,53628407,486395019,Higher education,Separated,With parents,Revolving loans,Sales staff,Trade: type 7,-5836,-1806,,1,1,0,1,0,1,0.03535254694718492,2,FRIDAY,Unaccompanied,org spec account,block of flats,nan,nan,1
7136,F,N,N,3,5,-24837,Working,-4398,40251500,81991796,17898886,75669260,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Medicine staff,XNA,-3573,-6237,,1,1,0,1,0,1,0.05403349254839579,1,SATURDAY,Unaccompanied,nan,block of flats,Panel,No,1
7137,F,N,Y,1,3,-20646,Pensioner,365243,19599486,43485040,7013189,44490976,Incomplete higher,Married,House / apartment,Cash loans,nan,Other,-2068,-5982,,1,1,0,1,0,1,0.06862216327520296,2,MONDAY,Unaccompanied,reg oper account,nan,Block,No,0
7138,F,N,Y,1,3,-15474,Pensioner,365243,53888230,284028472,99871499,296638321,Secondary / secondary special,Married,House / apartment,Cash loans,Core staff,Business Entity Type 3,-1873,-999,,1,1,0,1,0,1,0.08850935991777092,1,SATURDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
7139,F,N,Y,1,2,-21184,Unemployed,365243,20760901,207609010,107631292,212058287,Higher education,Civil marriage,House / apartment,Cash loans,nan,Self-employed,-4924,-2640,,1,0,0,1,0,1,0.03240636255572434,2,WEDNESDAY,Family,reg oper account,block of flats,nan,No,1
7140,M,N,Y,2,4,-11797,Unemployed,365243,11333988,13450327,2169244,13062297,Secondary / secondary special,Married,House / apartment,Cash loans,nan,Industry: type 9,-3096,-6379,,1,1,0,1,0,1,0.002849289869401828,2,SATURDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",nan,0
7141,F,N,Y,0,1,-13397,Working,0,41905208,96115360,33796559,92772248,Lower secondary,Married,House / apartment,Cash loans,nan,Government,-3674,-5787,,1,1,1,1,0,0,0.04302670863072974,2,SUNDAY,"Spouse, partner",nan,block of flats,Panel,No,0
7142,M,N,Y,1,3,-16640,State servant,-4726,49673191,354614176,57191538,328965281,Secondary / secondary special,Civil marriage,House / apartment,Revolving loans,Sales staff,Government,-8888,-6565,,1,1,0,1,0,1,0.02969529955178727,2,SUNDAY,Unaccompanied,reg oper account,block of flats,nan,No,1
7143,F,N,Y,1,3,-11576,Working,-824,32104152,67413206,4049836,73769184,Incomplete higher,Separated,House / apartment,Revolving loans,Drivers,Government,-7362,-1372,,1,1,0,1,1,0,0.08149831621241448,1,SATURDAY,Unaccompanied,nan,block of flats,"Stone, brick",No,0
7144,M,N,Y,3,5,-8980,Commercial associate,-1001,52670662,198328775,43295357,182898405,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Sales staff,Trade: type 7,-8901,-4027,,1,0,1,1,0,1,0.03168330974742114,1,SATURDAY,Unaccompanied,nan,block of flats,"Stone, brick",Yes,1
7145,F,N,Y,1,2,-10498,Pensioner,365243,10062862,23995730,24453078,24871365,Secondary / secondary special,Separated,House / apartment,Cash loans,Managers,Medicine,-5746,-3472,,1,1,1,1,1,1,0.08944077412328148,2,SUNDAY,Unaccompanied,reg oper account,block of flats,"Stone, brick",nan,1
7146,F,N,Y,3,5,-13747,State servant,-3835,35196896,173606722,27998980,186989275,Secondary / secondary special,Single / not married,House / apartment,Cash loans,Private service staff,Medicine,-676,-1540,,1,1,0,1,0,0,0.04671507500939523,2,WEDNESDAY,Unaccompanied,nan,block of flats,Block,No,1
7147,F,N,N,0,2,-16667,Commercial associate,-1414,61152042,74815832,26307113,80803577,Secondary / secondary special,Separated,House / apartment,Cash loans,Core staff,School,-1697,-3666,,1,1,0,1,0,1,0.020244158206495902,3,SATURDAY,Family,nan,block of flats,Panel,No,0
7148,M,Y,Y,4,6,-13129,Working,-4312,26451058,113133221,7873525,122735282,Secondary / secondary special,Civil marriage,House / apartment,Cash loans,nan,School,-6785,-1920,1.102593097452436,1,1,0,1,0,0,0.027951795658858303,2,SUNDAY,Unaccompanied,reg oper account,block of flats,Wooden,nan,0
7149,M,N,N,3,5,-7670,Commercial associate,-2771,27651630,135388622,47606018,139715685,Secondary / secondary special,Married,House / apartment,Revolving loans,Sales staff,Trade: type 7,-8068,-5778,,1,1,0,1,1,1,0.08669804501689699,1,MONDAY,Unaccompanied,org spec account,specific housing,Panel,No,1
7150,F,Y,Y,1,2,-16671,Working,-4168,35440619,202894291,14120461,187899148,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Trade: type 7,-1218,-7032,6.3868565792243555,1,1,0,1,1,1,0.038619004546973916,2,FRIDAY,Unaccompanied,reg oper account,terraced house,Block,No,0
7151,F,N,Y,0,2,-20191,Commercial associate,-5408,35551325,77597586,79076561,77907554,Secondary / secondary special,Married,Rented apartment,Cash loans,High skill tech staff,Government,-6890,-5976,,1,1,1,1,0,0,0.02610684422190992,2,THURSDAY,Family,reg oper account,nan,Panel,No,1
7152,M,N,Y,0,2,-11717,Pensioner,365243,9856839,98568390,5921479,97353463,Secondary / secondary special,Married,House / apartment,Cash loans,Sales staff,Business Entity Type 3,-279,-5189,,1,1,0,1,1,0,0.08815209714605886,2,SUNDAY,Unaccompanied,nan,nan,Panel,No,0
7153,F,N,Y,2,4,-21898,Pensioner,365243,10005591,6194354,2178089,6407079,Secondary / secondary special,Widow,House / apartment,Cash loans,Laborers,XNA,-3214,-4165,,1,1,0,1,1,1,0.05344201046669168,2,WEDNESDAY,Unaccompanied,nan,block of flats,Panel,No,0
